disease	IngenuityCanonicalPathways	pvalue
AD_non-inflamed	Phosphatidylethanolamine Biosynthesis II	0.504661297563528
AD_non-inflamed	Glycogen Degradation III	0.509330871057195
AD_non-inflamed	Histamine Degradation	0.509330871057195
AD_non-inflamed	Histidine Degradation VI	0.510504999975406
AD_non-inflamed	Role of p14/p19ARF in Tumor Suppression	0.515228644581757
AD_non-inflamed	Circadian Rhythm Signaling	0.516416369272071
AD_non-inflamed	Neuroinflammation Signaling Pathway	0.516416369272071
AD_non-inflamed	Inhibition of Matrix Metalloproteases	0.517606831950568
AD_non-inflamed	eNOS Signaling	0.519995996533516
AD_non-inflamed	PXR/RXR Activation	0.52360043658575
AD_non-inflamed	ErbB2-ErbB3 Signaling	0.548276964920854
AD_non-inflamed	Ethanol Degradation IV	0.558470194736831
AD_non-inflamed	Fatty Acid Activation	0.563637655825954
AD_non-inflamed	Pentose Phosphate Pathway (Oxidative Branch)	0.59566214352901
AD_non-inflamed	Phenylethylamine Degradation I	0.59566214352901
AD_non-inflamed	Eumelanin Biosynthesis	0.59566214352901
AD_non-inflamed	Glutathione Redox Reactions II	0.59566214352901
AD_non-inflamed	Proline Biosynthesis I	0.59566214352901
AD_non-inflamed	N-acetylglucosamine Degradation II	0.59566214352901
AD_non-inflamed	Phenylalanine Degradation I (Aerobic)	0.59566214352901
AD_non-inflamed	Dilated Cardiomyopathy Signaling Pathway	1
AD_non-inflamed	Amyotrophic Lateral Sclerosis Signaling	1
AD_non-inflamed	Synaptic Long Term Depression	1
AD_non-inflamed	LPS/IL-1 Mediated Inhibition of RXR Function	1
AD_non-inflamed	Coagulation System	1
AD_non-inflamed	LXR/RXR Activation	1
AD_non-inflamed	FXR/RXR Activation	1
AD_non-inflamed	TR/RXR Activation	1
AD_non-inflamed	Caveolar-mediated Endocytosis Signaling	1
AD_non-inflamed	Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	1
AD_non-inflamed	TREM1 Signaling	1
AD_non-inflamed	Role of NFAT in Regulation of the Immune Response	1
AD_non-inflamed	FcγRIIB Signaling in B Lymphocytes	1
AD_non-inflamed	CCR5 Signaling in Macrophages	1
AD_non-inflamed	Calcium-induced T Lymphocyte Apoptosis	1
AD_non-inflamed	Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	1
AD_non-inflamed	IL-17 Signaling	1
AD_non-inflamed	Airway Pathology in Chronic Obstructive Pulmonary Disease	1
AD_non-inflamed	CTLA4 Signaling in Cytotoxic T Lymphocytes	1
AD_non-inflamed	Airway Inflammation in Asthma	1
AD_non-inflamed	T Helper Cell Differentiation	1
AD_non-inflamed	CD28 Signaling in T Helper Cells	1
AD_non-inflamed	Virus Entry via Endocytic Pathways	1
AD_non-inflamed	Role of Cytokines in Mediating Communication between Immune Cells	1
AD_non-inflamed	Dendritic Cell Maturation	1
AD_non-inflamed	Cellular Effects of Sildenafil (Viagra)	1
AD_non-inflamed	Neuropathic Pain Signaling In Dorsal Horn Neurons	1
AD_non-inflamed	iCOS-iCOSL Signaling in T Helper Cells	1
AD_non-inflamed	Lipid Antigen Presentation by CD1	1
AD_non-inflamed	Corticotropin Releasing Hormone Signaling	1
AD_non-inflamed	Maturity Onset Diabetes of Young (MODY) Signaling	1
AD_non-inflamed	Antiproliferative Role of Somatostatin Receptor 2	1
AD_non-inflamed	CREB Signaling in Neurons	1
AD_non-inflamed	Melanoma Signaling	1
AD_non-inflamed	Type I Diabetes Mellitus Signaling	1
AD_non-inflamed	Primary Immunodeficiency Signaling	1
AD_non-inflamed	Allograft Rejection Signaling	1
AD_non-inflamed	Autoimmune Thyroid Disease Signaling	1
AD_non-inflamed	Bladder Cancer Signaling	1
AD_non-inflamed	Graft-versus-Host Disease Signaling	1
AD_non-inflamed	G Beta Gamma Signaling	1
AD_non-inflamed	Communication between Innate and Adaptive Immune Cells	1
AD_non-inflamed	Crosstalk between Dendritic Cells and Natural Killer Cells	1
AD_non-inflamed	Systemic Lupus Erythematosus Signaling	1
AD_non-inflamed	Cdc42 Signaling	1
AD_non-inflamed	Phospholipase C Signaling	1
AD_non-inflamed	Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	1
AD_non-inflamed	Leptin Signaling in Obesity	1
AD_non-inflamed	B Cell Development	1
AD_non-inflamed	Breast Cancer Regulation by Stathmin1	1
AD_non-inflamed	Neuroprotective Role of THOP1 in Alzheimer's Disease	1
AD_non-inflamed	Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	1
AD_non-inflamed	Role of Wnt/GSK-3β Signaling in the Pathogenesis of Influenza	1
AD_non-inflamed	Nur77 Signaling in T Lymphocytes	1
AD_non-inflamed	PKCθ Signaling in T Lymphocytes	1
AD_non-inflamed	Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	1
AD_non-inflamed	Antiproliferative Role of TOB in T Cell Signaling	1
AD_non-inflamed	MSP-RON Signaling Pathway	1
AD_non-inflamed	OX40 Signaling Pathway	1
AD_non-inflamed	Intrinsic Prothrombin Activation Pathway	1
AD_non-inflamed	Assembly of RNA Polymerase I Complex	1
AD_non-inflamed	Role of IL-17A in Psoriasis	1
AD_non-inflamed	Role of JAK1 and JAK3 in γc Cytokine Signaling	1
AD_non-inflamed	Hematopoiesis from Pluripotent Stem Cells	1
AD_non-inflamed	Hematopoiesis from Multipotent Stem Cells	1
AD_non-inflamed	Transcriptional Regulatory Network in Embryonic Stem Cells	1
AD_non-inflamed	nNOS Signaling in Neurons	1
AD_non-inflamed	nNOS Signaling in Skeletal Muscle Cells	1
AD_non-inflamed	Estrogen-mediated S-phase Entry	1
AD_non-inflamed	Netrin Signaling	1
AD_non-inflamed	Arsenate Detoxification I (Glutaredoxin)	1
AD_non-inflamed	Heparan Sulfate Biosynthesis	1
AD_non-inflamed	Bupropion Degradation	1
AD_non-inflamed	Retinoate Biosynthesis I	1
AD_non-inflamed	Glucose and Glucose-1-phosphate Degradation	1
AD_non-inflamed	Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	1
AD_non-inflamed	NAD biosynthesis II (from tryptophan)	1
AD_non-inflamed	Nicotine Degradation III	1
AD_non-inflamed	Dopamine Degradation	1
AD_non-inflamed	Heparan Sulfate Biosynthesis (Late Stages)	1
AD_non-inflamed	Isoleucine Degradation I	1
AD_non-inflamed	Proline Biosynthesis II (from Arginine)	1
AD_non-inflamed	Glutathione Redox Reactions I	1
AD_non-inflamed	Ubiquinol-10 Biosynthesis (Eukaryotic)	1
AD_non-inflamed	Ketogenesis	1
AD_non-inflamed	The Visual Cycle	1
AD_non-inflamed	Chondroitin and Dermatan Biosynthesis	1
AD_non-inflamed	Melatonin Degradation I	1
AD_non-inflamed	γ-linolenate Biosynthesis II (Animals)	1
AD_non-inflamed	Triacylglycerol Degradation	1
AD_non-inflamed	Serine Biosynthesis	1
AD_non-inflamed	Estrogen Biosynthesis	1
AD_non-inflamed	Oleate Biosynthesis II (Animals)	1
AD_non-inflamed	Tryptophan Degradation X (Mammalian, via Tryptamine)	1
AD_non-inflamed	Leukotriene Biosynthesis	1
AD_non-inflamed	Chondroitin Sulfate Biosynthesis	1
AD_non-inflamed	Dermatan Sulfate Biosynthesis	1
AD_non-inflamed	Pentose Phosphate Pathway (Non-oxidative Branch)	1
AD_non-inflamed	Glutathione-mediated Detoxification	1
AD_non-inflamed	Acetyl-CoA Biosynthesis I (Pyruvate Dehydrogenase Complex)	1
AD_non-inflamed	Dermatan Sulfate Biosynthesis (Late Stages)	1
AD_non-inflamed	NAD Salvage Pathway III	1
AD_non-inflamed	Pentose Phosphate Pathway	1
AD_non-inflamed	Nicotine Degradation II	1
AD_non-inflamed	Inositol Pyrophosphates Biosynthesis	1
AD_non-inflamed	Mevalonate Pathway I	1
AD_non-inflamed	Mitochondrial L-carnitine Shuttle Pathway	1
AD_non-inflamed	Serotonin Degradation	1
AD_non-inflamed	Phenylalanine Degradation IV (Mammalian, via Side Chain)	1
AD_non-inflamed	UDP-N-acetyl-D-glucosamine Biosynthesis II	1
AD_non-inflamed	Bile Acid Biosynthesis, Neutral Pathway	1
AD_non-inflamed	Retinol Biosynthesis	1
AD_non-inflamed	Tryptophan Degradation III (Eukaryotic)	1
AD_non-inflamed	Ketolysis	1
AD_non-inflamed	Methylglyoxal Degradation III	1
AD_non-inflamed	Chondroitin Sulfate Biosynthesis (Late Stages)	1
AD_non-inflamed	Superpathway of Melatonin Degradation	1
AD_non-inflamed	Glycogen Biosynthesis II (from UDP-D-Glucose)	1
AD_non-inflamed	Noradrenaline and Adrenaline Degradation	1
AD_non-inflamed	Acetone Degradation I (to Methylglyoxal)	1
AD_non-inflamed	Rapoport-Luebering Glycolytic Shunt	1
AD_non-inflamed	GDP-glucose Biosynthesis	1
AD_non-inflamed	Fatty Acid α-oxidation	1
AD_non-inflamed	Glycine Betaine Degradation	1
AD_non-inflamed	Oxidative Ethanol Degradation III	1
AD_non-inflamed	Ethanol Degradation II	1
AD_non-inflamed	Superpathway of Methionine Degradation	1
AD_non-inflamed	Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	1
AD_non-inflamed	Superpathway of Cholesterol Biosynthesis	1
AD_non-inflamed	Gαi Signaling	1
AD_non-inflamed	Gαs Signaling	1
AD_non-inflamed	Regulation of Cellular Mechanics by Calpain Protease	1
AD_non-inflamed	Agranulocyte Adhesion and Diapedesis	1
AD_non-inflamed	Granulocyte Adhesion and Diapedesis	1
AD_non-inflamed	Tec Kinase Signaling	1
AD_non-inflamed	Vitamin-C Transport	1
AD_non-inflamed	PCP pathway	1
AD_non-inflamed	SAPK/JNK Signaling	1
AD_non-inflamed	Nitric Oxide Signaling in the Cardiovascular System	1
AD_non-inflamed	Interferon Signaling	1
AD_non-inflamed	GABA Receptor Signaling	1
AD_non-inflamed	Antigen Presentation Pathway	1
AD_non-inflamed	Serotonin Receptor Signaling	1
AD_non-inflamed	Phototransduction Pathway	1
AD_non-inflamed	cAMP-mediated signaling	1
AD_non-inflamed	Glutamate Receptor Signaling	1
AD_non-inflamed	NF-κB Signaling	1
AD_non-inflamed	T Cell Receptor Signaling	1
AD_non-inflamed	GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	1
AD_non-inflamed	GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	1
AD_non-inflamed	Gustation Pathway	1
AD_non-inflamed	Phagosome Formation	1
AD_non-inflamed	PD-1, PD-L1 cancer immunotherapy pathway	1
AD_non-inflamed	Th1 and Th2 Activation Pathway	1
AD_non-inflamed	Th1 Pathway	1
AD_non-inflamed	Th2 Pathway	1
AD_non-inflamed	GP6 Signaling Pathway	1
AD_non-inflamed	Th17 Activation Pathway	1
AD_non-inflamed	SPINK1 Pancreatic Cancer Pathway	1
AD_non-inflamed	SPINK1 General Cancer Pathway	1
AD_non-inflamed	Endocannabinoid Neuronal Synapse Pathway	1
AD_non-inflamed	T Cell Exhaustion Signaling Pathway	1
AD_non-inflamed	Synaptogenesis Signaling Pathway	1
AD_non-inflamed	Systemic Lupus Erythematosus In T Cell Signaling Pathway	1
AD_non-inflamed	White Adipose Tissue Browning Pathway	1
AD_non-inflamed	Coronavirus Replication Pathway	1
AD_non-inflamed	Complement System	1
AD_non-inflamed	Eicosanoid Signaling	1
CD_inflamed	1,25-dihydroxyvitamin D3 Biosynthesis	0.117744501677117
CD_inflamed	14-3-3-mediated Signaling	9.89209006638792e-05
CD_inflamed	1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	0.109637119269428
CD_inflamed	1D-myo-inositol Hexakisphosphate Biosynthesis V (from Ins(1,3,4)P3)	0.407380277804113
CD_inflamed	2-ketoglutarate Dehydrogenase Complex	0.672946309666605
CD_inflamed	2-oxobutanoate Degradation I	0.610260642315217
CD_inflamed	3-phosphoinositide Biosynthesis	1.11650090971471e-05
CD_inflamed	3-phosphoinositide Degradation	8.66092782636496e-06
CD_inflamed	4-1BB Signaling in T Lymphocytes	0.361416207527921
CD_inflamed	4-aminobutyrate Degradation I	0.00264379596599584
CD_inflamed	4-hydroxybenzoate Biosynthesis	0.272897778280804
CD_inflamed	4-hydroxyphenylpyruvate Biosynthesis	0.272897778280804
CD_inflamed	4-hydroxyproline Degradation I	0.412645561957091
CD_inflamed	5-aminoimidazole Ribonucleotide Biosynthesis I	0.624225500503304
CD_inflamed	AMPK Signaling	2.0723139537715e-08
CD_inflamed	ATM Signaling	0.121191461703393
CD_inflamed	Acetate Conversion to Acetyl-CoA	0.158365661721271
CD_inflamed	Acetone Degradation I (to Methylglyoxal)	0.00801507949862679
CD_inflamed	Acetyl-CoA Biosynthesis I (Pyruvate Dehydrogenase Complex)	0.0774042531988268
CD_inflamed	Acetyl-CoA Biosynthesis III (from Citrate)	0.272897778280804
CD_inflamed	Actin Cytoskeleton Signaling	0.000166651543339169
CD_inflamed	Actin Nucleation by ARP-WASP Complex	1.82170271090243e-08
CD_inflamed	Activation of IRF by Cytosolic Pattern Recognition Receptors	0.41708370117676
CD_inflamed	Acute Myeloid Leukemia Signaling	1.12152509501584e-11
CD_inflamed	Acute Phase Response Signaling	0
CD_inflamed	Acyl-CoA Hydrolysis	0.112505815441588
CD_inflamed	Adenine and Adenosine Salvage I	0.624225500503304
CD_inflamed	Adenine and Adenosine Salvage III	0.07522061070732
CD_inflamed	Adenine and Adenosine Salvage VI	0.272897778280804
CD_inflamed	Adenosine Nucleotides Degradation II	0.0374213677830748
CD_inflamed	Adipogenesis pathway	0.000143602875833815
CD_inflamed	Adrenomedullin signaling pathway	1.54037893551617e-10
CD_inflamed	Agranulocyte Adhesion and Diapedesis	0
CD_inflamed	Agrin Interactions at Neuromuscular Junction	0.000704370572481738
CD_inflamed	Airway Inflammation in Asthma	0.00907374196121202
CD_inflamed	Airway Pathology in Chronic Obstructive Pulmonary Disease	8.09892239717058e-07
CD_inflamed	Alanine Biosynthesis II	0.209944829644981
CD_inflamed	Alanine Biosynthesis III	0.13709102255721
CD_inflamed	Alanine Degradation III	0.209944829644981
CD_inflamed	Aldosterone Signaling in Epithelial Cells	1.77073677075645e-05
CD_inflamed	All-trans-decaprenyl Diphosphate Biosynthesis	0.0741310241300918
CD_inflamed	Allograft Rejection Signaling	1
CD_inflamed	Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	1
CD_inflamed	Amyloid Processing	0.0477722100545933
CD_inflamed	Amyotrophic Lateral Sclerosis Signaling	0.981887643354911
CD_inflamed	Anandamide Degradation	0.178739025812742
CD_inflamed	Androgen Biosynthesis	0.516910027526311
CD_inflamed	Androgen Signaling	0.0122864532878187
CD_inflamed	Angiopoietin Signaling	0.0278211493898771
CD_inflamed	Antigen Presentation Pathway	0
CD_inflamed	Antioxidant Action of Vitamin C	1.64478388138267e-05
CD_inflamed	Antiproliferative Role of Somatostatin Receptor 2	0.000793275700229024
CD_inflamed	Antiproliferative Role of TOB in T Cell Signaling	1
CD_inflamed	Apelin Adipocyte Signaling Pathway	6.05076964443896e-06
CD_inflamed	Apelin Cardiac Fibroblast Signaling Pathway	0.0233451330379802
CD_inflamed	Apelin Cardiomyocyte Signaling Pathway	0.000515416232153565
CD_inflamed	Apelin Endothelial Signaling Pathway	4.46024661648892e-10
CD_inflamed	Apelin Liver Signaling Pathway	3.01942003289035e-07
CD_inflamed	Apelin Muscle Signaling Pathway	7.19982387042961e-08
CD_inflamed	Apelin Pancreas Signaling Pathway	0.0925643834440183
CD_inflamed	Apoptosis Signaling	9.72457274782679e-05
CD_inflamed	April Mediated Signaling	0.0425356596420279
CD_inflamed	Arginine Biosynthesis IV	0.0193946147256393
CD_inflamed	Arginine Degradation I (Arginase Pathway)	0.251269130188735
CD_inflamed	Arginine Degradation VI (Arginase 2 Pathway)	0.0349185828062433
CD_inflamed	Arsenate Detoxification I (Glutaredoxin)	0.435623171064006
CD_inflamed	Aryl Hydrocarbon Receptor Signaling	1.64478388138267e-05
CD_inflamed	Ascorbate Recycling (Cytosolic)	0.203623138503191
CD_inflamed	Asparagine Biosynthesis I	0.180347202575422
CD_inflamed	Asparagine Degradation I	0.221940385425921
CD_inflamed	Aspartate Biosynthesis	0.182810021614274
CD_inflamed	Aspartate Degradation II	0.792703568871453
CD_inflamed	Assembly of RNA Polymerase I Complex	0.66625141716504
CD_inflamed	Assembly of RNA Polymerase II Complex	0.955181205657423
CD_inflamed	Assembly of RNA Polymerase III Complex	0.14465144613991
CD_inflamed	Atherosclerosis Signaling	1.11022302462516e-16
CD_inflamed	Autoimmune Thyroid Disease Signaling	1
CD_inflamed	Autophagy	9.2954552255442e-07
CD_inflamed	Axonal Guidance Signaling	0
CD_inflamed	B Cell Activating Factor Signaling	0.031058023864966
CD_inflamed	B Cell Development	1.7558073661661e-08
CD_inflamed	B Cell Receptor Signaling	0.00299193119818986
CD_inflamed	BAG2 Signaling Pathway	7.49290698853766e-06
CD_inflamed	BER (Base Excision Repair) Pathway	0.189144049531677
CD_inflamed	BEX2 Signaling Pathway	0.00811121985078234
CD_inflamed	BMP signaling pathway	0.00550391142611018
CD_inflamed	Basal Cell Carcinoma Signaling	0.84427184347296
CD_inflamed	Bile Acid Biosynthesis, Neutral Pathway	0.418503567449011
CD_inflamed	Biotin-carboxyl Carrier Protein Assembly	0.256535053104919
CD_inflamed	Bladder Cancer Signaling	2.00088221256056e-05
CD_inflamed	Branched-chain α-keto acid Dehydrogenase Complex	0.00966539578232117
CD_inflamed	Breast Cancer Regulation by Stathmin1	5.36178588195213e-08
CD_inflamed	Bupropion Degradation	0.0802255253433167
CD_inflamed	CCR3 Signaling in Eosinophils	2.09719350474646e-06
CD_inflamed	CCR5 Signaling in Macrophages	1
CD_inflamed	CD27 Signaling in Lymphocytes	0.00608316906426931
CD_inflamed	CD28 Signaling in T Helper Cells	0.989574314238994
CD_inflamed	CD40 Signaling	0.00119842889845012
CD_inflamed	CDC42 Signaling	1
CD_inflamed	CDK5 Signaling	0.00198572673488573
CD_inflamed	CDP-diacylglycerol Biosynthesis I	0.00333707602268807
CD_inflamed	CMP-N-acetylneuraminate Biosynthesis I (Eukaryotes)	0.403316568034256
CD_inflamed	CNTF Signaling	7.30446172270138e-06
CD_inflamed	CREB Signaling in Neurons	1.58205822387014e-06
CD_inflamed	CSDE1 Signaling Pathway	0.051036226697968
CD_inflamed	CTLA4 Signaling in Cytotoxic T Lymphocytes	1
CD_inflamed	CXCR4 Signaling	2.55468819765348e-07
CD_inflamed	Calcium Signaling	0.882913611572369
CD_inflamed	Calcium Transport I	0.00134043654044969
CD_inflamed	Calcium-induced T Lymphocyte Apoptosis	1
CD_inflamed	Cancer Drug Resistance By Drug Efflux	0.00118763857820992
CD_inflamed	Cardiac Hypertrophy Signaling	1.12947830754884e-07
CD_inflamed	Cardiac Hypertrophy Signaling (Enhanced)	0
CD_inflamed	Cardiac β-adrenergic Signaling	1.03265175263045e-05
CD_inflamed	Cardiolipin Biosynthesis II	0.293764965196153
CD_inflamed	Cardiomyocyte Differentiation via BMP Receptors	1
CD_inflamed	Catecholamine Biosynthesis	0.856891221121281
CD_inflamed	Caveolar-mediated Endocytosis Signaling	1.04982689208555e-12
CD_inflamed	Cell Cycle Control of Chromosomal Replication	0.397126789295893
CD_inflamed	Cell Cycle Regulation by BTG Family Proteins	0.143126611681127
CD_inflamed	Cell Cycle: G1/S Checkpoint Regulation	0.0524624331253626
CD_inflamed	Cell Cycle: G2/M DNA Damage Checkpoint Regulation	0.105653901726951
CD_inflamed	Cellular Effects of Sildenafil (Viagra)	0.423715651452622
CD_inflamed	Ceramide Biosynthesis	0.0637212783232191
CD_inflamed	Ceramide Degradation	0.271376364111208
CD_inflamed	Ceramide Signaling	0.0135802400068233
CD_inflamed	Chemokine Signaling	5.73674188517614e-05
CD_inflamed	Cholecystokinin/Gastrin-mediated Signaling	2.32483953388485e-06
CD_inflamed	Cholesterol Biosynthesis I	1
CD_inflamed	Cholesterol Biosynthesis II (via 24,25-dihydrolanosterol)	1
CD_inflamed	Cholesterol Biosynthesis III (via Desmosterol)	1
CD_inflamed	Choline Biosynthesis III	0.76480417924451
CD_inflamed	Choline Degradation I	0.128678869286403
CD_inflamed	Chondroitin Sulfate Biosynthesis	0.00120494892936274
CD_inflamed	Chondroitin Sulfate Biosynthesis (Late Stages)	0.00152325198932868
CD_inflamed	Chondroitin Sulfate Degradation (Metazoa)	0.391593129331832
CD_inflamed	Chondroitin and Dermatan Biosynthesis	0.000677788415204383
CD_inflamed	Chronic Myeloid Leukemia Signaling	0.000292843870368431
