key	IngenuityCanonicalPathways	GroupCount	AllMolecules	pathsize	M_activated_ratio	M_inhibited_ratio	M_noZ_ratio	M_notSig_ratio	J_activated_ratio	J_inhibited_ratio	J_noZ_ratio	J_notSig_ratio	M_GlobalActivated	M_GlobalInhibited	M_GlobalNoDirection	M_GlobalNotSignificant	J_GlobalActivated	J_GlobalInhibited	J_GlobalNoDirection	J_GlobalNotSignificant	activeTissue	inactiveTissue	clustersGlobal	subclusters
X295	Primary Immunodeficiency Signaling	9	ADA,BLNK,BTK,CD19,CD3D,CD3E,CD40,CD79A,CIITA,ICOS,IGHG1,IGHM,IL2RG,IL7R,Ighd,LCK,RFXAP,TAP1,TAP2,TNFRSF13B,TNFRSF13C	21	0	0	0.25	0.25	0	0	0.25	0.25	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.4
X296	Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	15	AKT1,AKT2,APOD,APOE,ARG2,CAT,CHUK,CLU,CREBBP,CYBB,Cdc42,FNBP1,IFNGR1,IFNGR2,IKBKB,IRF8,JAK2,LYZ,MAP2K1,MAP2K4,MAP3K11,MAP3K12,MAP3K14,MAP3K2,MAP3K3,MAP3K5,MAP3K8,MAPK13,MAPK14,MAPK3,MAPK8,MPO,Map3k7,NCF1,NCF2,NCF4,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,PCYOX1,PIK3C2A,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PLCG2,PPP1R10,PPP1R11,PPP1R14B,PPP1R7,PPP2CB,PPP2R1A,PPP2R3A,PPP2R5D,PPP2R5E,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,PTPA,RAC1,RAC2,RBP4,RELA,RHOB,RHOC,RHOF,RHOG,RHOH,RHOQ,RHOT1,RHOV,RND1,RND3,S100A8,SIRPA,SPI1,STAT1,TLR2,TNF,TNFRSF1A,TNFRSF1B	89	0.166666666666667	0.208333333333333	0	0.125	0.416666666666667	0.0833333333333333	0	0	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.2
X297	Prolactin Signaling	11	CEBPB,CREBBP,EP300,FYN,GRB2,HRAS,JAK2,KRAS,MAP2K1,MAP2K2,MAPK3,MYC,NMI,NR3C1,NRAS,PDPK1,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3R5,PLCG2,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,PTPN11,RAF1,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SHC1,SOCS1,SOCS2,SOCS4,SOCS5,SOCS7,SOS1,SOS2,SP1,STAT1,STAT5A,STAT5B	48	0.208333333333333	0	0.0416666666666667	0.25	0.416666666666667	0	0	0.0833333333333333	0.5	0	0	0	0.5	0	0	0	activated	activated	1	1.8
X298	Prostate Cancer Signaling	13	ABL1,AKT1,AKT2,ATF2,BAD,BCL2,CCND1,CCNE1,CCNE2,CDK2,CHUK,CREB1,CREB3,CREBBP,E2F1,FOXO1,GRB2,GSTP1,HRAS,KRAS,LEF1,MAP2K1,MAP2K2,MAPK3,MDM2,MTOR,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PA2G4,PDPK1,PIK3C2A,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R5,RAF1,RALA,RAP2A,RAP2B,RASD1,RB1,RELA,RRAS,RRAS2,SIN3A,SOS1,SOS2,SUV39H1,TFDP1,TP53	56	0	0	0.291666666666667	0.208333333333333	0	0	0.5	0	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	1	1.5
X299	Protein Kinase A Signaling	7	ACP1,ADCY7,ADD3,AKAP10,AKAP11,AKAP12,AKAP13,AKAP8,ANAPC1,ANAPC10,ANAPC13,ANAPC2,ANAPC4,ANAPC7,APEX1,ATF1,ATF2,BAD,BRAF,CAMK2G,CDC16,CDC25A,CDC26,CDC27,CDKN3,CHP1,CHUK,CREBBP,DUSP10,DUSP16,DUSP2,DUSP22,DUSP4,DUSP5,FLNB,GDE1,GNA13,GNAI3,GNAQ,GNB1,GNG10,GNG11,GNG12,GNG2,GNG5,GSK3A,H1-0,ITPR1,ITPR2,ITPR3,KDELR1,LEF1,MAP2K1,MAP2K2,MAPK3,MPPE1,MTMR3,MYL4,MYL6,MYL9,MYLPF,NFATC1,NFATC3,NFKB1,NFKB2,NFKBIB,NFKBIE,PDE12,PDE4B,PDE6D,PDE6H,PDE7A,PDE8A,PDIA3,PHKG2,PLCB4,PLCL2,PPP1R10,PPP1R14B,PPP1R7,PPP3CB,PPP3R1,PRKACB,PRKAG1,PRKAR2A,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,PTGS2,PTP4A1,PTPN11,PTPN12,PTPN2,PTPN22,PTPN23,PTPN7,PTPRA,PTPRB,PTPRF,PTPRJ,PTPRS,PXN,PYGL,Ppp1cc,RAF1,RELA,ROCK1,ROCK2,SFN,SIRPA,SMAD4,SMPDL3A,TCF3,TCF7L2,TDP2,TGFB1,TGFBR2,TIMM50,TNNI2,TNS2,TTN,Tcf7,UBASH3B,VASP,YWHAE,YWHAG,YWHAQ	131	0.0833333333333333	0.0833333333333333	0	0.333333333333333	0.25	0	0	0.25	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.7
X3	3-phosphoinositide Biosynthesis	6	ACP1,ATP1A1,CDC25A,CDIPT,DOT1L,DUSP10,DUSP11,DUSP16,DUSP5,HACD2,IGBP1,ILKAP,INPP5F,MDP1,MTMR2,MTMR6,NOCT,NUDT14,NUDT5,NUDT9,PI4K2A,PI4K2B,PI4KA,PI4KB,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PIKFYVE,PIP4K2C,PIP5K1A,PIP5K1C,PPFIA1,PPFIBP2,PPP1R14B,PPP1R16B,PPP1R7,PPP1R8,PPP2R3A,PPP2R5D,PPP2R5E,PPP4R1,PPP5C,PTPA,PTPN11,PTPN12,PTPN2,PTPN23,PTPN7,PTPRF,Ppp1cc,Ppp2r3d,RASA1,RNGTT,SACM1L,SIRPA,SYNJ1,UBLCP1,WBP11	59	0.125	0.0833333333333333	0	0.291666666666667	0.0833333333333333	0	0	0.416666666666667	0.5	0	0	0	0.5	0	0	0	activated	activated	2	2.2
X30	Antiproliferative Role of TOB in T Cell Signaling	4	CCNA2,CCNE1,CCNE2,CD28,CD3D,CD3E,CD3G,CDC34,CDK2,CUL1,DPP7,FCER1G,RB1,SMAD2,SMAD4,TGFBR1,TGFBR2,TWSG1	18	0	0.0416666666666667	0.0416666666666667	0.416666666666667	0	0.0833333333333333	0.0833333333333333	0.333333333333333	0	0.5	0	0	0	0.5	0	0	inhibited	inhibited	2	2.4
X300	Protein Ubiquitination Pathway	11	AMFR,ANAPC1,ANAPC10,ANAPC11,ANAPC2,ANAPC4,B2M,BAG1,BAP1,BIRC2,BIRC3,BIRC6,CBL,CDC20,CDC34,CRYAB,CUL1,CUL2,DNAJB11,DNAJB12,DNAJB14,DNAJB2,DNAJB4,DNAJB6,DNAJC1,DNAJC10,DNAJC11,DNAJC13,DNAJC15,DNAJC19,DNAJC2,DNAJC21,DNAJC24,DNAJC25,DNAJC3,DNAJC8,DNAJC9,FBXW7,FZR1,HLA-A,HLA-F,HSCB,HSPA13,HSPA14,HSPA1A/HSPA1B,HSPA4L,HSPA8,HSPA9,HSPB1,HSPB11,HSPB8,HSPD1,HSPH1,MDM2,PSMA2,PSMA3,PSMA7,PSMB2,PSMB5,PSMB6,PSMB7,PSMB8,PSMB9,PSMC1,PSMC6,PSMD1,PSMD10,PSMD14,PSMD2,PSMD3,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME1,PSME2,SASS6,SMURF2,STUB1,SUGT1,Sacs,TAP1,TAP2,TRAF6,TRAP1,UBA1,UBC,UBE2A,UBE2C,UBE2D1,UBE2D2,UBE2D3,UBE2E1,UBE2E3,UBE2F,UBE2G1,UBE2H,UBE2I,UBE2J1,UBE2J2,UBE2L3,UBE2L6,UBE2M,UBE2N,UBE2O,UBE2Q1,UBE2Q2,UBE2R2,UBE2W,UBE2Z,UBE3B,UBE4A,UBE4B,UBR1,UBR2,UCHL3,UCHL5,USO1,USP1,USP10,USP12,USP14,USP15,USP16,USP18,USP19,USP22,USP24,USP25,USP3,USP32,USP33,USP36,USP37,USP38,USP39,USP4,USP42,USP45,USP47,USP48,USP5,USP53,USP7,USP8,USP9X,VHL	148	0	0	0.291666666666667	0.208333333333333	0	0	0.333333333333333	0.166666666666667	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.4
X301	Purine Nucleotides De Novo Biosynthesis II	11	ADSL,ADSS1,ADSS2,ATIC,GART,GMPS,IMPDH1,IMPDH2,PAICS,PPAT	10	0.0416666666666667	0.166666666666667	0.0416666666666667	0.25	0.25	0.0833333333333333	0.0833333333333333	0.0833333333333333	0	0.5	0	0	0.5	0	0	0	activated	inhibited	2	2.4
X302	Purine Nucleotides Degradation II (Aerobic)	8	ADA,GDA,IMPDH1,IMPDH2,NT5C,NT5C2,NT5C3B,NT5E,PNP,XDH	10	0.166666666666667	0.0416666666666667	0.0833333333333333	0.208333333333333	0	0.0833333333333333	0	0.416666666666667	0.5	0	0	0	0	0.5	0	0	inhibited	activated	2	2.8
X303	Putrescine Degradation III	1	ALDH3B1,ALDH7A1,SMOX	3	0	0	0.0416666666666667	0.458333333333333	0	0	0	0.5	0	0	0.5	0	0	0	0	0.5	not_sig	no_direction	2	2.6
X304	Pyridoxal 5'-phosphate Salvage Pathway	13	ADPGK,AKT2,ARAF,BRAF,CDK1,CDK2,CDK4,CDK5,CDK6,CDK7,CSNK1D,DYRK1A,EIF2AK2,FAM20B,GRK6,HIPK1,IRAK1,LIMK2,MAP2K1,MAP2K2,MAP2K4,MAP3K8,MAPK3,MAPK6,MAPK7,MAPK8,PAK1,PAK2,PDXK,PIM1,PKN1,PNPO,PRKAA1,PRKCD,PRKCE,PRKCH,PRKX,PRPF4B,PSTK,SGK1	40	0.166666666666667	0.166666666666667	0	0.166666666666667	0.416666666666667	0	0	0.0833333333333333	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.9
X305	RAN Signaling	1	CSE1L,IPO5,KPNA3,KPNB1,RANBP1,TNPO1,XPO1	7	0.0416666666666667	0	0	0.458333333333333	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	2	2.4
X306	RANK Signaling in Osteoclasts	8	AKT1,AKT2,BIRC2,BIRC3,CBL,CHP1,CHUK,GSN,IKBKB,MAP2K1,MAP2K2,MAP2K4,MAP3K11,MAP3K12,MAP3K14,MAP3K2,MAP3K3,MAP3K5,MAP3K8,MAPK13,MAPK14,MAPK3,MAPK8,Map3k7,NFATC1,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PPP3CB,PPP3R1,PTK2B,RAF1,RELA,TAB2,TRAF2,TRAF5,TRAF6	45	0.0416666666666667	0.208333333333333	0	0.25	0.166666666666667	0	0	0.333333333333333	0	0.5	0	0	0.5	0	0	0	activated	inhibited	2	2.3
X307	RAR Activation	14	ADCY7,AKR1B1,AKT1,AKT2,ARID2,BRD7,CCNH,CDK7,CREBBP,CSF2RB,CSK,CSNK2A1,CSNK2B,DHRS3,DHRS4,EP300,GTF2H1,GTF2H2,GTF2H5,HLTF,IGFBP3,JAK2,KAT2B,MAP2K1,MAP2K4,MAP3K5,MAPK13,MAPK14,MAPK8,MAPKAPK2,MED1,MNAT1,NCOA1,NCOR2,NFKB1,NFKB2,NRIP1,NSD1,PARP1,PBRM1,PDPK1,PHF10,PIK3CB,PIK3CD,PIK3R1,PML,PRKACB,PRKAG1,PRKAR2A,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,PRMT1,RAC1,RARA,RARG,RBP4,RBP7,RDH10,RDH11,RDH12,RELA,RELB,RXRB,SCAND1,SMAD1,SMAD2,SMAD4,SMAD5,SMAD7,SMARCA2,SMARCA4,SMARCB1,SMARCC2,SMARCD2,SMARCE1,SRA1,STAT5A,STAT5B,TAF4,TGFB1,TNIP1,TRIM24	87	0	0	0.416666666666667	0.0833333333333333	0	0	0.333333333333333	0.166666666666667	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	1	1.2
X308	Rac Signaling	6	ARPC1A,BAIAP2,BRK1,CD44,CDK5R1,CFL2,CYBB,CYFIP1,CYFIP2,ELK4,HRAS,IQGAP2,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,KRAS,LIMK2,MAP2K1,MAP2K2,MAP2K4,MAP3K11,MAPK3,MAPK8,NCF2,NCKAP1,NFKB1,NFKB2,NRAS,PAK1,PAK2,PARD6A,PI4KA,PIK3C2A,PIK3C3,PIK3CB,PIK3R1,PIK3R5,PIKFYVE,PIP4K2C,PIP5K1A,PIP5K1C,PTK2B,RAC1,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,RPS6KB1,RRAS,RRAS2,TIAM1	56	0.0833333333333333	0.125	0	0.291666666666667	0.0833333333333333	0	0	0.416666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.1
X309	Reelin Signaling in Neurons	1	AKT2,ARHGEF12,ARHGEF3,ARHGEF6,ARPC1A,BLK,CAMK2D,CAMK2G,CDK5,CDK5R1,CNR2,FGR,FYN,GRINA,HCK,ITGA5,LCK,MAP1B,MAP3K11,MAP4K1,MAPK3,MAPK8,MAPK8IP3,MTOR,PAFAH1B3,PIK3C3,PIK3CB,PIK3R5,RAC1	29	0.0416666666666667	0	0	0.458333333333333	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	1	1.2
X31	Apelin Adipocyte Signaling Pathway	4	ADCY7,GNA11,GNAI3,GPX3,GPX7,GPX8,GSTT2/GSTT2B,HIF1A,MAPK13,MAPK14,MAPK3,MAPK7,MAPK8,MGST1,MGST2,NCF1,NCF2,PRKAA1,PRKAB1,PRKACB,PRKAG1,PRKAR2A	22	0.0416666666666667	0	0.0416666666666667	0.416666666666667	0.166666666666667	0	0	0.333333333333333	0.5	0	0	0	0.5	0	0	0	activated	activated	2	2.11
X310	Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway	2	AKT2,BRAF,CHUK,EGFR,FRS2,GRB2,HRAS,HSF1,IL6,JAK2,KRAS,LATS1,MAP2K1,MAP2K2,MAPK13,MAPK14,MAPK3,MAPK8,MET,MMP2,MMP9,MTOR,NFKB1,NFKB2,NRAS,PARD6A,PDGFA,PDGFRA,PIK3C3,PIK3CB,PTPN11,RAF1,RAP2A,RAP2B,RELA,RRAS,SMAD2,SMAD4,SOS1,TCF3,TGFBR2,TNF,TNFRSF1A,TNFRSF1B,TWIST1,ZEB1	46	0	0.0416666666666667	0	0.458333333333333	0.0833333333333333	0	0	0.416666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.3
X311	Regulation of Actin-based Motility by Rho	3	ACTA2,ARPC1A,BAIAP2,FNBP1,GSN,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,MYL4,MYL6,MYL9,MYLPF,PAK1,PI4KA,PIKFYVE,PIP4K2C,RHOC,RHOF,RHOG,RHOH,RHOQ,RHOT1,RHOV,RND1,RND3,ROCK1,Wasl	29	0	0	0.0416666666666667	0.458333333333333	0.166666666666667	0	0	0.333333333333333	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.4
X312	Regulation of Cellular Mechanics by Calpain Protease	7	ACTN1,ACTN4,CAPN1,CAPN2,CAPN7,CCNA2,CCND1,CCNE1,CDK1,CDK2,CDK4,CDK6,EGFR,GRB2,HRAS,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,KRAS,MAPK3,NRAS,PXN,RAP2A,RAP2B,RASD1,RB1,RRAS,RRAS2,TLN1	32	0.0833333333333333	0.0833333333333333	0.0416666666666667	0.291666666666667	0.166666666666667	0	0	0.333333333333333	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.1
X313	Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	7	BCL10,CD28,CD3D,CD3E,CD3G,CHP1,CHUK,FYN,GRB2,HRAS,IKBKB,KRAS,LAT,MALT1,MAP2K1,MAP2K2,MAP2K4,MAPK3,MAPK8,NFATC3,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PPP3CB,PPP3R1,RAC1,RAF1,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2,SMAD2,SMAD4,SOS1,SOS2,TGFB1,TGFBR1,TGFBR2,VAV1,VAV3	45	0	0	0.125	0.375	0	0	0.333333333333333	0.166666666666667	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	1	1.10
X314	Regulation of eIF4 and p70S6K Signaling	6	AGO2,AKT1,AKT2,EIF1AX,EIF1AY,EIF2A,EIF2B1,EIF2B2,EIF2B3,EIF2B4,EIF2B5,EIF2S3,EIF3A,EIF3B,EIF3C,EIF3D,EIF3G,EIF3I,EIF3J,EIF3L,EIF3M,EIF4A3,EIF4EBP1,EIF4EBP2,EIF4G3,GRB2,HRAS,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,KRAS,MAP2K1,MAP2K2,MAPK13,MAPK14,MAPK3,MTOR,NRAS,PABPC1,PAIP1,PDPK1,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PPP2CB,PPP2R1A,PPP2R3A,PPP2R5D,PPP2R5E,PTPA,RAF1,RAP2A,RAP2B,RASD1,RPS6KB1,RRAS,RRAS2,SHC1,SOS1,SOS2	64	0.0416666666666667	0.125	0	0.333333333333333	0.166666666666667	0	0	0.333333333333333	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.1
X315	Regulation of the Epithelial-Mesenchymal Transition Pathway	1	APC,FRS2,GRB2,HRAS,JAK2,KRAS,LEF1,MAML1,MAP2K1,MAP2K2,MET,MMP2,MMP9,NFKB1,NFKB2,NRAS,PARD6A,PIK3C3,PIK3CB,PSEN2,RAF1,RAP2A,RAP2B,RELA,RRAS,SMAD2,SMAD4,SOS1,TCF7L2,TGFBR2,ZEB1	31	0	0	0	0.5	0	0	0.0833333333333333	0.416666666666667	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	1	1.3
X316	Renal Cell Carcinoma Signaling	6	AKT1,AKT2,ARNT,CREBBP,CRK,CUL2,FH,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK3,MET,NRAS,PAK1,PAK2,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PTPN11,RAC1,RAF1,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SLC2A1,SOS1,SOS2,TGFB1,UBC,VHL	35	0.0833333333333333	0.125	0	0.291666666666667	0.0833333333333333	0	0	0.416666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.5
X317	Renin-Angiotensin Signaling	11	ACE,ADCY7,ATF2,CCL5,GNAQ,GRB2,HRAS,ITPR1,ITPR2,ITPR3,JAK2,KRAS,MAP2K1,MAP2K2,MAP2K4,MAPK13,MAPK14,MAPK3,MAPK8,NFKB1,NFKB2,NRAS,PAK1,PAK2,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PLCG2,PRKACB,PRKAG1,PRKAR2A,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,PTK2B,RAC1,RAF1,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2,SHC1,SOS1,SOS2,STAT1,TNF	53	0.0833333333333333	0.166666666666667	0	0.25	0.416666666666667	0	0	0.0833333333333333	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.7
X318	Retinoic acid Mediated Apoptosis Signaling	3	BID,CASP3,CASP8,CFLAR,CYCS,DAP3,PARP1,PARP14,PARP2,PARP3,PARP4,PARP9,RARA,RARG,RXRB,TNKS,TNKS2	17	0.0416666666666667	0	0.0416666666666667	0.416666666666667	0	0.0833333333333333	0	0.416666666666667	0.5	0	0	0	0	0.5	0	0	inhibited	activated	2	2.16
X319	Retinol Biosynthesis	1	DAGLB,DHRS3,LIPG,LPL,RBP7,RDH10,RDH11,RDH12	8	0.0416666666666667	0	0	0.458333333333333	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	2	2.4
X32	Apelin Cardiac Fibroblast Signaling Pathway	3	AKT1,AKT2,IL6,PRKAA1,PRKAB1,PRKAG1,SERPINE1,SPHK1	8	0.125	0	0	0.375	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	2	2.11
X320	RhoGDI Signaling	2	ARHGAP4,ARHGEF6,ARHGEF7,CDH11,CDH5,CFL2,DGKZ,EP300,FNBP1,GNA11,GNA15,GNAI3,GNAQ,GNG10,GNG11,GNG12,GNG2,ITGA5,ITGAL,ITGAV,LIMK2,MYL4,MYL9,MYLPF,PAK1,PI4KA,PIP4K2C,PRKCA,RHOC,RHOF,RHOH,RHOQ,RHOT1,RHOV,RND1,RND3,ROCK1	37	0	0.0416666666666667	0	0.458333333333333	0	0.0833333333333333	0	0.416666666666667	0	0.5	0	0	0	0.5	0	0	inhibited	inhibited	1	1.4
X321	Role of BRCA1 in DNA Damage Response	11	ARID2,ATF1,ATM,ATR,BABAM1,BLM,BRCC3,BRD7,E2F1,E2F4,E2F5,FANCM,GADD45A,HLTF,MSH2,MSH6,NBN,PBRM1,PHF10,POU2F1,RAD50,RB1,RBBP8,RBL2,RFC1,RFC2,RFC3,RFC4,RPA1,SMARCA2,SMARCA4,SMARCB1,SMARCC2,SMARCD2,SMARCE1,STAT1,TOPBP1,TP53,UIMC1	39	0.208333333333333	0.0416666666666667	0.0833333333333333	0.166666666666667	0.0833333333333333	0.166666666666667	0	0.25	0.5	0	0	0	0	0.5	0	0	inhibited	activated	2	2.5
X322	Role of CHK Proteins in Cell Cycle Checkpoint Control	16	ATM,ATR,CDC25A,CDK1,CDK2,E2F1,E2F4,E2F5,NBN,PPP2CB,PPP2R1A,PPP2R3A,PPP2R5D,PPP2R5E,PTPA,RAD17,RAD50,RAD9A,RFC1,RFC2,RFC3,RFC4,RPA1,TLK1,TLK2,TP53	26	0.25	0.125	0.0416666666666667	0.0833333333333333	0.25	0.25	0	0	0.5	0	0	0	0	0	0.5	0	no_direction	activated	2	2.5
X323	Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	8	AREG,CCL5,CXCL10,DDX58,EIF2AK2,IFIT3,IFNAR1,IFNAR2,IL1B,IL36G,IL6,IRF3,IRF7,IRF9,ISG15,ISG20,MYD88,NFKB1,NFKB2,NLRP3,OAS1,PYCARD,RSAD2,STAT1,STAT2,TNF	26	0.0833333333333333	0	0	0.416666666666667	0.5	0	0	0	0.5	0	0	0	0.5	0	0	0	activated	activated	2	2.13
X324	Role of IL-17A in Arthritis	4	ATF2,CCL5,MAP2K1,MAP2K2,MAP2K4,MAPK13,MAPK14,MAPK3,MAPK8,MAPKAPK2,MMP13,NFKB1,NFKB2,NFKBIB,NFKBIE,PIK3C2A,PIK3C3,PIK3CB,PIK3R1,PIK3R5,PTGS2,RELA,RPS6KA1	23	0	0	0.125	0.375	0	0	0.0833333333333333	0.416666666666667	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.3
X325	Role of IL-17F in Allergic Inflammatory Airway Diseases	5	ATF2,CCL4,CREB1,CREBBP,CXCL10,IGF1,IL1B,IL6,MAP2K1,MAP2K2,MAPK3,MMP13,NFKB1,NFKB2,RAF1,RELA,RPS6KA3,RPS6KA5,TRAF6	19	0	0.125	0	0.375	0.166666666666667	0	0	0.333333333333333	0	0.5	0	0	0.5	0	0	0	activated	inhibited	2	2.13
X326	Role of JAK family kinases in IL-6-type Cytokine Signaling	6	IL6,IL6R,IL6ST,JAK2,MAP2K4,MAPK13,MAPK14,MAPK3,MAPK8,OSM,PTPN11,SOCS1,STAT5A,STAT5B	14	0	0	0.208333333333333	0.291666666666667	0	0	0.0833333333333333	0.416666666666667	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.21
X327	Role of JAK1 and JAK3 in γc Cytokine Signaling	7	BLNK,CRLF2,FES,GRB2,HRAS,IL21R,IL2RB,IL2RG,IL4R,IL7R,IRS2,JAK2,KRAS,MAPK3,NRAS,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PTK2B,PTPN11,RALA,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SHC1,SOCS1,STAT1,STAT5A,STAT5B,STAT6	35	0	0	0.208333333333333	0.291666666666667	0	0	0.166666666666667	0.333333333333333	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	1	1.5
X328	Role of JAK1, JAK2 and TYK2 in Interferon Signaling	1	IFNGR2,JAK2,NFKB1,NFKB2,RAF1,RELA,STAT1,STAT2	8	0	0	0	0.5	0.0833333333333333	0	0	0.416666666666667	0	0	0	0.5	0.5	0	0	0	activated	not_sig	2	2.13
X329	Role of JAK2 in Hormone-like Cytokine Signaling	6	HLTF,IRS2,JAK2,PTPN1,PTPN11,SH2B1,SH2B3,SHC1,SIRPA,SOCS1,SOCS2,SOCS4,SOCS5,SOCS7,STAT1,STAT5A,STAT5B	17	0	0	0.208333333333333	0.291666666666667	0	0	0.0833333333333333	0.416666666666667	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	1	1.2
X33	Apelin Cardiomyocyte Signaling Pathway	4	AKT1,AKT2,ARNT,ATP2A3,CAT,GNA11,GNAI3,ITPR1,MAPK13,MAPK14,MAPK3,MAPK7,MAPK8,MYL4,MYL6,MYL9,MYLPF,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PLCG2,PLCL2,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKD3,SLC9A8	30	0.0416666666666667	0.0833333333333333	0	0.375	0.0833333333333333	0	0	0.416666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.2
X330	Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	3	ARAF,ATF2,BRAF,CASP3,CXCL10,EIF2AK2,IL1B,IL6,MAP2K1,MAP2K2,MAPK13,MAPK14,MAPK3,MAPK8,NFKB1,NFKB2,NFKBIE,PLA2G12A,PLA2G7,PNPLA8,PTGS2,RAF1,RPS6KA3,TNF	24	0.0416666666666667	0	0.0416666666666667	0.416666666666667	0.0833333333333333	0	0	0.416666666666667	0.5	0	0	0	0.5	0	0	0	activated	activated	2	2.13
X331	Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	2	ATP6V0A1,ATP6V0A2,ATP6V1A,ATP6V1C1,ATP6V1D,BCL2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK13,MAPK3,MAPK8,NFKB1,NFKB2,NRAS,PLA2G12A,PLA2G7,PNPLA8,PRKCA,PTGS2,RABGEF1,RAF1,RAP2A,RAP2B,RRAS	26	0	0	0	0.5	0.166666666666667	0	0	0.333333333333333	0	0	0	0.5	0.5	0	0	0	activated	not_sig	1	1.3
X332	Role of MAPK Signaling in the Pathogenesis of Influenza	8	AKT1,AKT2,ATF2,BCL2,CASP3,CCL5,CXCL10,HRAS,KRAS,MAP2K1,MAP2K2,MAP2K4,MAP3K5,MAPK13,MAPK14,MAPK3,MAPK8,NRAS,PLA2G12A,PLA2G7,PNPLA8,PRKCA,PTGS2,RABGEF1,RAF1,RAP2A,RAP2B,RASD1,RRAS,RRAS2,TNF	31	0	0	0.166666666666667	0.333333333333333	0	0	0.333333333333333	0.166666666666667	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	1	1.3
